textbox22
generated on 06/09/2018 19:21:57 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Cameroon,African Region of WHO,Middle Africa,2008,6,2008-02-04,2008-02-10,,1,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,7,2008-02-11,2008-02-17,,3,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,8,2008-02-18,2008-02-24,,8,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,9,2008-02-25,2008-03-02,,0,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,10,2008-03-03,2008-03-09,,11,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,11,2008-03-10,2008-03-16,,2,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,12,2008-03-17,2008-03-23,,0,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,13,2008-03-24,2008-03-30,,6,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,14,2008-03-31,2008-04-06,,6,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,15,2008-04-07,2008-04-13,,2,,,,,0,0,,,0,0,0,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,16,2008-04-14,2008-04-20,,5,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,17,2008-04-21,2008-04-27,,8,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,18,2008-04-28,2008-05-04,,8,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,19,2008-05-05,2008-05-11,,6,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,20,2008-05-12,2008-05-18,,10,1,,0,,0,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,21,2008-05-19,2008-05-25,,4,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,22,2008-05-26,2008-06-01,,4,,,,,0,0,,,0,0,0,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,23,2008-06-02,2008-06-08,,4,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,24,2008-06-09,2008-06-15,,5,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,25,2008-06-16,2008-06-22,,8,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,26,2008-06-23,2008-06-29,,0,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,27,2008-06-30,2008-07-06,,8,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,28,2008-07-07,2008-07-13,,12,0,,0,,0,0,,,0,0,0,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,29,2008-07-14,2008-07-20,,6,0,,0,,0,0,,,0,0,0,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,30,2008-07-21,2008-07-27,,13,,,,,2,2,,,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,31,2008-07-28,2008-08-03,,2,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,32,2008-08-04,2008-08-10,,1,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,33,2008-08-11,2008-08-17,,1,0,,0,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,34,2008-08-18,2008-08-24,,7,,,,,,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,35,2008-08-25,2008-08-31,,9,6,,0,,0,6,,,0,0,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,36,2008-09-01,2008-09-07,,4,0,,0,,3,3,,,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,37,2008-09-08,2008-09-14,,8,,,,,2,2,,,0,0,2,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,38,2008-09-15,2008-09-21,,7,,,,,2,2,,,0,0,2,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,39,2008-09-22,2008-09-28,,9,0,,,,1,1,,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,40,2008-09-29,2008-10-05,,15,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,41,2008-10-06,2008-10-12,,4,0,,,,,0,0,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,42,2008-10-13,2008-10-19,,17,1,,,,,1,0,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,43,2008-10-20,2008-10-26,,6,,,,,2,2,,,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,44,2008-10-27,2008-11-02,,12,,,,,1,1,2,,,2,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,45,2008-11-03,2008-11-09,,19,2,,,,3,5,1,,,1,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,46,2008-11-10,2008-11-16,,9,,,,,0,0,,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2008,47,2008-11-17,2008-11-23,,23,3,,,,0,3,2,,,2,5,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,48,2008-11-24,2008-11-30,,26,5,,,,18,23,3,,,3,26,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,49,2008-12-01,2008-12-07,,9,4,,,,0,4,0,,0,0,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,50,2008-12-08,2008-12-14,,9,2,,,,0,2,1,,,1,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,51,2008-12-15,2008-12-21,,13,0,,,,1,1,0,,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2008,52,2008-12-22,2008-12-28,,4,0,,,,0,0,0,,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,1,2008-12-29,2009-01-04,6,6,1,0,1,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,2,2009-01-05,2009-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,3,2009-01-12,2009-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,4,2009-01-19,2009-01-25,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,5,2009-01-26,2009-02-01,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,6,2009-02-02,2009-02-08,4,4,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,7,2009-02-09,2009-02-15,10,10,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,8,2009-02-16,2009-02-22,27,27,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,9,2009-02-23,2009-03-01,23,23,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,10,2009-03-02,2009-03-08,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,11,2009-03-09,2009-03-15,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,12,2009-03-16,2009-03-22,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,13,2009-03-23,2009-03-29,11,11,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,14,2009-03-30,2009-04-05,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,15,2009-04-06,2009-04-12,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,16,2009-04-13,2009-04-19,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,17,2009-04-20,2009-04-26,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,18,2009-04-27,2009-05-03,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,19,2009-05-04,2009-05-10,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,20,2009-05-11,2009-05-17,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,21,2009-05-18,2009-05-24,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,22,2009-05-25,2009-05-31,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,23,2009-06-01,2009-06-07,15,15,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,24,2009-06-08,2009-06-14,19,19,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,25,2009-06-15,2009-06-21,21,21,0,0,12,0,0,12,0,0,0,0,12,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,26,2009-06-22,2009-06-28,14,14,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,27,2009-06-29,2009-07-05,21,21,0,0,11,0,0,11,0,0,0,0,11,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,28,2009-07-06,2009-07-12,13,13,0,0,10,0,0,10,0,0,0,0,10,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,29,2009-07-13,2009-07-19,14,14,1,0,6,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,30,2009-07-20,2009-07-26,15,15,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,31,2009-07-27,2009-08-02,7,7,0,0,4,0,0,4,0,0,0,0,4,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,32,2009-08-03,2009-08-09,19,19,,4,2,0,,6,0,0,0,0,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,33,2009-08-10,2009-08-16,14,14,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,34,2009-08-17,2009-08-23,10,10,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,35,2009-08-24,2009-08-30,4,4,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,36,2009-08-31,2009-09-06,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,37,2009-09-07,2009-09-13,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,50,2009-12-07,2009-12-13,4,2,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,51,2009-12-14,2009-12-20,7,7,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,52,2009-12-21,2009-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,1,2010-01-04,2010-01-10,4,4,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,2,2010-01-11,2010-01-17,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,3,2010-01-18,2010-01-24,5,5,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,4,2010-01-25,2010-01-31,12,12,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,5,2010-02-01,2010-02-07,13,13,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,6,2010-02-08,2010-02-14,17,17,0,6,0,0,0,6,0,0,0,0,6,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,7,2010-02-15,2010-02-21,16,16,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,8,2010-02-22,2010-02-28,32,32,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,9,2010-03-01,2010-03-07,25,25,0,2,1,0,0,3,0,0,1,1,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,10,2010-03-08,2010-03-14,18,18,0,2,0,0,0,2,0,0,5,5,7,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,11,2010-03-15,2010-03-21,15,15,0,2,0,0,0,2,0,0,3,3,5,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,12,2010-03-22,2010-03-28,19,19,0,5,0,0,0,5,0,0,3,3,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,13,2010-03-29,2010-04-04,15,15,0,3,0,0,0,3,0,0,8,8,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,14,2010-04-05,2010-04-11,15,15,0,4,0,0,0,4,0,0,4,4,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,15,2010-04-12,2010-04-18,20,20,0,1,0,0,0,1,0,0,2,2,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,16,2010-04-19,2010-04-25,22,22,0,0,0,0,0,0,0,0,8,8,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,17,2010-04-26,2010-05-02,26,26,0,1,0,0,0,1,0,0,8,8,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,18,2010-05-03,2010-05-09,25,25,0,0,0,0,0,0,0,0,9,9,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,19,2010-05-10,2010-05-16,12,12,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,20,2010-05-17,2010-05-23,7,7,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,21,2010-05-24,2010-05-30,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,22,2010-05-31,2010-06-06,37,37,0,0,0,0,0,0,0,0,9,9,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,23,2010-06-07,2010-06-13,77,77,0,2,0,0,0,2,0,0,25,25,27,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,24,2010-06-14,2010-06-20,65,65,0,0,0,0,0,0,0,0,17,17,17,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,25,2010-06-21,2010-06-27,41,41,0,0,0,0,0,0,0,0,14,14,14,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,26,2010-06-28,2010-07-04,61,61,0,0,0,0,0,0,0,0,16,16,16,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,27,2010-07-05,2010-07-11,69,69,0,0,0,0,0,0,0,0,11,11,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,28,2010-07-12,2010-07-18,60,60,0,0,0,0,0,0,0,0,14,14,14,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,29,2010-07-19,2010-07-25,58,58,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,30,2010-07-26,2010-08-01,88,88,0,0,1,0,0,1,0,0,6,6,7,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,31,2010-08-02,2010-08-08,28,28,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,32,2010-08-09,2010-08-15,44,44,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,33,2010-08-16,2010-08-22,51,50,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,34,2010-08-23,2010-08-29,96,96,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,35,2010-08-30,2010-09-05,67,67,0,1,0,0,0,1,0,0,4,4,5,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,36,2010-09-06,2010-09-12,83,83,0,1,0,0,0,1,0,0,2,2,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,37,2010-09-13,2010-09-19,90,88,0,1,0,0,1,2,0,0,2,2,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,38,2010-09-20,2010-09-26,87,86,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,39,2010-09-27,2010-10-03,107,104,0,0,8,0,0,8,0,0,7,7,15,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,40,2010-10-04,2010-10-10,134,134,0,2,7,0,0,9,0,0,9,9,18,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,41,2010-10-11,2010-10-17,115,115,0,1,4,0,0,5,0,0,4,4,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,42,2010-10-18,2010-10-24,83,83,0,1,5,0,0,6,0,0,5,5,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,43,2010-10-25,2010-10-31,97,97,0,4,6,0,0,10,0,0,10,10,20,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,44,2010-11-01,2010-11-07,112,112,0,16,6,0,0,22,0,0,6,6,28,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,45,2010-11-08,2010-11-14,79,79,0,18,1,0,0,19,0,0,3,3,22,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,46,2010-11-15,2010-11-21,74,74,0,18,1,0,0,19,0,0,7,7,26,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,47,2010-11-22,2010-11-28,68,68,0,24,1,0,0,25,0,0,7,7,32,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,48,2010-11-29,2010-12-05,77,77,0,20,1,0,0,21,0,0,7,7,28,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,49,2010-12-06,2010-12-12,62,62,0,13,0,0,0,13,0,0,3,3,16,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,50,2010-12-13,2010-12-19,35,35,0,5,0,0,0,5,0,0,1,1,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,51,2010-12-20,2010-12-26,27,27,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,52,2010-12-27,2011-01-02,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,1,2011-01-03,2011-01-09,60,60,0,3,0,0,0,3,0,0,1,1,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,2,2011-01-10,2011-01-16,45,45,0,3,0,0,0,3,0,0,1,1,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,3,2011-01-17,2011-01-23,77,77,0,7,0,0,0,7,0,0,2,2,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,4,2011-01-24,2011-01-30,75,75,0,5,0,0,0,5,0,0,1,1,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,5,2011-01-31,2011-02-06,69,69,0,7,1,0,0,8,0,0,3,3,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,6,2011-02-07,2011-02-13,56,56,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,7,2011-02-14,2011-02-20,39,39,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,8,2011-02-21,2011-02-27,47,47,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,9,2011-02-28,2011-03-06,54,54,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,10,2011-03-07,2011-03-13,64,64,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,11,2011-03-14,2011-03-20,53,53,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,12,2011-03-21,2011-03-27,58,58,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,13,2011-03-28,2011-04-03,42,42,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,14,2011-04-04,2011-04-10,43,43,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,15,2011-04-11,2011-04-17,40,40,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,16,2011-04-18,2011-04-24,33,33,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,17,2011-04-25,2011-05-01,45,45,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,18,2011-05-02,2011-05-08,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,19,2011-05-09,2011-05-15,32,32,0,0,0,0,0,0,0,1,0,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,20,2011-05-16,2011-05-22,28,28,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2011,21,2011-05-23,2011-05-29,13,13,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,22,2011-05-30,2011-06-05,26,26,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,23,2011-06-06,2011-06-12,19,19,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,24,2011-06-13,2011-06-19,30,30,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,25,2011-06-20,2011-06-26,25,25,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,26,2011-06-27,2011-07-03,34,34,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,27,2011-07-04,2011-07-10,41,41,0,0,0,0,0,0,0,0,6,6,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,28,2011-07-11,2011-07-17,46,46,0,1,0,0,0,1,0,0,3,3,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,29,2011-07-18,2011-07-24,51,51,0,1,0,0,0,1,0,0,5,5,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,30,2011-07-25,2011-07-31,47,47,0,0,0,0,0,0,0,0,8,8,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2011,31,2011-08-01,2011-08-07,48,48,0,3,0,0,0,3,0,0,11,11,14,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,32,2011-08-08,2011-08-14,43,43,0,5,0,0,0,5,0,0,6,6,11,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,33,2011-08-15,2011-08-21,31,31,0,4,0,0,0,4,0,0,8,8,12,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,34,2011-08-22,2011-08-28,55,55,0,5,0,0,0,5,0,0,12,12,17,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,35,2011-08-29,2011-09-04,32,32,0,4,0,0,0,4,0,0,5,5,9,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,36,2011-09-05,2011-09-11,73,73,0,4,1,0,0,5,0,0,20,20,25,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,37,2011-09-12,2011-09-18,90,90,0,3,1,0,0,4,0,0,16,16,20,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,38,2011-09-19,2011-09-25,113,113,0,9,2,0,0,11,0,0,20,20,31,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2011,39,2011-09-26,2011-10-02,80,80,0,2,4,0,0,6,0,0,13,13,19,,Local Outbreak
