textbox22
generated on 06/09/2018 19:10:36 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Ghana,African Region of WHO,Western Africa,2008,15,2008-04-07,2008-04-13,10,10,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,16,2008-04-14,2008-04-20,11,11,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,17,2008-04-21,2008-04-27,5,5,3,0,0,0,0,3,0,0,0,0,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,18,2008-04-28,2008-05-04,8,8,2,0,0,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,19,2008-05-05,2008-05-11,5,5,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,20,2008-05-12,2008-05-18,13,13,2,0,3,0,0,5,0,0,0,0,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,21,2008-05-19,2008-05-25,14,14,5,0,1,0,0,6,0,0,0,0,6,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,22,2008-05-26,2008-06-01,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,23,2008-06-02,2008-06-08,18,18,3,0,1,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,24,2008-06-09,2008-06-15,12,12,2,0,0,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,25,2008-06-16,2008-06-22,8,8,2,0,0,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,26,2008-06-23,2008-06-29,31,31,7,0,0,0,0,7,0,0,0,0,7,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,27,2008-06-30,2008-07-06,2,2,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,28,2008-07-07,2008-07-13,5,5,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,29,2008-07-14,2008-07-20,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,30,2008-07-21,2008-07-27,6,6,2,0,0,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,31,2008-07-28,2008-08-03,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,32,2008-08-04,2008-08-10,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,33,2008-08-11,2008-08-17,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,34,2008-08-18,2008-08-24,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,35,2008-08-25,2008-08-31,12,12,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,36,2008-09-01,2008-09-07,10,10,1,0,0,0,0,1,1,0,0,1,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,37,2008-09-08,2008-09-14,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,38,2008-09-15,2008-09-21,14,14,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,39,2008-09-22,2008-09-28,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,40,2008-09-29,2008-10-05,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,41,2008-10-06,2008-10-12,11,11,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,42,2008-10-13,2008-10-19,8,8,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,43,2008-10-20,2008-10-26,15,15,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,44,2008-10-27,2008-11-02,24,24,0,0,0,0,0,0,4,0,0,4,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,45,2008-11-03,2008-11-09,6,6,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,46,2008-11-10,2008-11-16,18,18,0,0,0,0,0,0,2,0,0,2,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,47,2008-11-17,2008-11-23,16,16,0,0,0,0,0,0,4,0,0,4,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,48,2008-11-24,2008-11-30,23,23,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,49,2008-12-01,2008-12-07,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,50,2008-12-08,2008-12-14,11,11,0,0,0,0,0,0,4,0,0,4,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2008,51,2008-12-15,2008-12-21,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2008,52,2008-12-22,2008-12-28,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,1,2008-12-29,2009-01-04,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,2,2009-01-05,2009-01-11,6,6,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,3,2009-01-12,2009-01-18,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,4,2009-01-19,2009-01-25,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,5,2009-01-26,2009-02-01,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,6,2009-02-02,2009-02-08,12,12,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,7,2009-02-09,2009-02-15,6,6,0,0,0,0,0,0,1,0,0,1,1,,No Report
Ghana,African Region of WHO,Western Africa,2009,8,2009-02-16,2009-02-22,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,9,2009-02-23,2009-03-01,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,10,2009-03-02,2009-03-08,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,11,2009-03-09,2009-03-15,15,15,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,12,2009-03-16,2009-03-22,28,28,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,13,2009-03-23,2009-03-29,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,14,2009-03-30,2009-04-05,20,20,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,15,2009-04-06,2009-04-12,22,22,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,16,2009-04-13,2009-04-19,12,12,0,0,1,0,1,2,1,0,0,1,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,17,2009-04-20,2009-04-26,25,25,0,0,7,0,1,8,0,0,0,0,8,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,18,2009-04-27,2009-05-03,29,29,1,0,5,0,0,6,0,0,0,0,6,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,19,2009-05-04,2009-05-10,39,39,1,0,9,0,0,10,0,0,1,1,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,20,2009-05-11,2009-05-17,35,35,2,0,11,0,0,13,0,0,0,0,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,21,2009-05-18,2009-05-24,49,49,0,0,17,0,0,17,0,0,2,2,19,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,22,2009-05-25,2009-05-31,31,31,1,0,8,0,0,9,0,0,4,4,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,23,2009-06-01,2009-06-07,43,43,1,0,16,0,0,17,0,1,2,3,20,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,24,2009-06-08,2009-06-14,30,30,2,0,12,0,1,15,0,1,4,5,20,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,25,2009-06-15,2009-06-21,42,42,3,0,18,0,0,21,0,2,1,3,24,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,26,2009-06-22,2009-06-28,16,16,1,0,2,0,0,3,0,1,0,1,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,27,2009-06-29,2009-07-05,26,26,1,0,8,0,0,9,0,1,1,2,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,28,2009-07-06,2009-07-12,38,38,2,0,4,0,0,6,0,1,4,5,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,29,2009-07-13,2009-07-19,42,42,0,0,11,0,0,11,0,7,1,8,19,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,30,2009-07-20,2009-07-26,27,27,0,0,6,0,3,9,0,2,0,2,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,31,2009-07-27,2009-08-02,52,52,1,0,4,0,0,5,0,1,2,3,8,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,32,2009-08-03,2009-08-09,59,59,0,2,2,0,2,6,0,1,2,3,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,33,2009-08-10,2009-08-16,80,80,0,0,3,0,5,8,0,4,2,6,14,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,34,2009-08-17,2009-08-23,62,62,0,5,3,0,2,10,0,0,1,1,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,35,2009-08-24,2009-08-30,78,78,1,1,13,0,4,19,0,0,0,0,19,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,36,2009-08-31,2009-09-06,59,59,1,2,4,0,0,7,0,2,0,2,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,37,2009-09-07,2009-09-13,56,56,0,2,6,0,5,13,0,0,0,0,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,38,2009-09-14,2009-09-20,37,37,0,2,9,0,2,13,0,1,0,1,14,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,39,2009-09-21,2009-09-27,38,38,6,0,0,0,1,7,0,0,4,4,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,40,2009-09-28,2009-10-04,65,65,0,0,5,0,3,8,0,3,3,6,14,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,41,2009-10-05,2009-10-11,27,27,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,42,2009-10-12,2009-10-18,26,26,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2009,43,2009-10-19,2009-10-25,42,42,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,44,2009-10-26,2009-11-01,62,62,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,45,2009-11-02,2009-11-08,49,49,0,3,2,0,0,5,0,2,4,6,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,46,2009-11-09,2009-11-15,56,56,0,9,2,0,2,13,0,2,1,3,16,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,47,2009-11-16,2009-11-22,183,183,0,16,6,0,0,22,0,1,2,3,25,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,48,2009-11-23,2009-11-29,149,149,0,9,5,0,2,16,0,0,0,0,16,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,49,2009-11-30,2009-12-06,87,87,0,2,3,0,0,5,0,0,0,0,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,50,2009-12-07,2009-12-13,73,73,0,0,6,0,1,7,0,0,0,0,7,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,51,2009-12-14,2009-12-20,325,325,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,52,2009-12-21,2009-12-27,58,58,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2009,53,2009-12-28,2010-01-03,11,11,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,1,2010-01-04,2010-01-10,42,42,0,0,1,0,1,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,2,2010-01-11,2010-01-17,28,28,0,0,0,0,0,0,0,0,0,0,0,,No Report
Ghana,African Region of WHO,Western Africa,2010,3,2010-01-18,2010-01-24,51,51,0,0,9,0,0,9,0,0,0,0,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,4,2010-01-25,2010-01-31,29,29,1,0,3,0,1,5,0,0,0,0,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,5,2010-02-01,2010-02-07,34,34,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,6,2010-02-08,2010-02-14,38,38,0,0,6,0,0,6,0,0,0,0,6,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,7,2010-02-15,2010-02-21,42,42,0,1,4,0,0,5,0,0,0,0,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,8,2010-02-22,2010-02-28,61,61,0,15,2,0,0,17,0,0,0,0,17,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,9,2010-03-01,2010-03-07,49,49,0,16,5,0,1,22,0,0,0,0,22,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,10,2010-03-08,2010-03-14,83,83,0,15,4,0,0,19,0,0,0,0,19,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,11,2010-03-15,2010-03-21,408,408,0,61,7,0,0,68,0,0,0,0,68,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,12,2010-03-22,2010-03-28,466,466,0,125,8,0,1,134,0,0,0,0,134,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,13,2010-03-29,2010-04-04,549,549,0,194,9,0,0,203,0,0,0,0,203,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,14,2010-04-05,2010-04-11,449,449,0,116,16,0,5,137,1,0,2,3,140,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,15,2010-04-12,2010-04-18,331,331,0,79,7,0,0,86,0,0,26,26,112,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,16,2010-04-19,2010-04-25,237,237,0,44,14,0,0,58,0,0,1,1,59,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,17,2010-04-26,2010-05-02,162,162,0,17,4,0,0,21,0,0,0,0,21,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,18,2010-05-03,2010-05-09,70,70,0,4,3,0,0,7,0,0,2,2,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,19,2010-05-10,2010-05-16,81,18,0,13,0,0,0,13,0,0,0,0,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,20,2010-05-17,2010-05-23,126,126,0,22,0,0,0,22,0,0,0,0,22,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,21,2010-05-24,2010-05-30,109,109,0,14,1,0,0,15,0,0,0,0,15,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,22,2010-05-31,2010-06-06,122,122,0,20,1,0,0,21,0,0,0,0,21,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,23,2010-06-07,2010-06-13,170,170,0,39,4,0,0,43,0,0,0,0,43,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,24,2010-06-14,2010-06-20,90,90,0,22,2,0,0,24,0,0,0,0,24,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,25,2010-06-21,2010-06-27,72,72,0,24,0,0,0,24,0,0,0,0,24,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,26,2010-06-28,2010-07-04,25,25,0,9,1,0,0,10,0,0,0,0,10,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,27,2010-07-05,2010-07-11,58,58,0,14,1,0,0,15,0,0,0,0,15,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,28,2010-07-12,2010-07-18,59,59,0,23,0,0,0,23,0,0,0,0,23,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,29,2010-07-19,2010-07-25,78,78,0,20,0,0,0,20,0,0,0,0,20,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,30,2010-07-26,2010-08-01,38,38,0,7,0,0,0,7,0,0,0,0,7,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,31,2010-08-02,2010-08-08,29,29,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,32,2010-08-09,2010-08-15,24,24,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,33,2010-08-16,2010-08-22,6,6,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,34,2010-08-23,2010-08-29,69,69,0,30,0,0,0,30,0,0,0,0,30,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,35,2010-08-30,2010-09-05,82,82,0,21,0,0,1,22,0,0,0,0,22,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,36,2010-09-06,2010-09-12,22,22,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Ghana,African Region of WHO,Western Africa,2010,37,2010-09-13,2010-09-19,42,42,0,2,2,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,38,2010-09-20,2010-09-26,24,24,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Ghana,African Region of WHO,Western Africa,2010,39,2010-09-27,2010-10-03,26,26,0,2,1,0,0,3,0,0,0,0,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,40,2010-10-04,2010-10-10,20,20,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Ghana,African Region of WHO,Western Africa,2010,41,2010-10-11,2010-10-17,26,26,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Ghana,African Region of WHO,Western Africa,2010,42,2010-10-18,2010-10-24,40,40,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,43,2010-10-25,2010-10-31,27,27,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,44,2010-11-01,2010-11-07,22,22,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,45,2010-11-08,2010-11-14,22,22,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,46,2010-11-15,2010-11-21,20,20,0,1,5,0,0,6,0,0,0,0,6,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,47,2010-11-22,2010-11-28,24,24,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,48,2010-11-29,2010-12-05,37,37,0,0,2,0,0,2,0,0,1,1,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,49,2010-12-06,2010-12-12,36,36,0,1,4,0,0,5,0,0,0,0,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,50,2010-12-13,2010-12-19,37,37,0,2,2,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,51,2010-12-20,2010-12-26,28,28,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2010,52,2010-12-27,2011-01-02,24,24,0,1,3,0,0,4,0,0,0,0,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,1,2011-01-03,2011-01-09,53,53,0,0,3,0,0,3,0,0,1,1,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,2,2011-01-10,2011-01-16,49,49,0,0,2,0,0,2,0,2,1,3,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,3,2011-01-17,2011-01-23,42,42,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,4,2011-01-24,2011-01-30,43,43,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,5,2011-01-31,2011-02-06,41,41,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,6,2011-02-07,2011-02-13,23,23,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,7,2011-02-14,2011-02-20,60,60,0,1,2,0,0,3,0,4,2,6,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,8,2011-02-21,2011-02-27,45,45,0,2,0,0,0,2,0,1,2,3,5,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,9,2011-02-28,2011-03-06,72,72,0,6,0,0,0,6,0,1,1,2,8,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,10,2011-03-07,2011-03-13,46,46,0,1,0,0,0,1,0,1,0,1,2,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,11,2011-03-14,2011-03-20,63,63,0,8,1,0,0,9,0,0,0,0,9,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,12,2011-03-21,2011-03-27,61,61,0,11,0,0,0,11,0,2,1,3,14,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,13,2011-03-28,2011-04-03,78,78,0,14,0,0,0,14,0,3,4,7,21,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,14,2011-04-04,2011-04-10,49,49,0,5,0,0,0,5,0,4,1,5,10,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,15,2011-04-11,2011-04-17,89,89,0,18,3,0,0,21,0,2,4,6,27,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,16,2011-04-18,2011-04-24,46,46,0,1,1,0,0,2,0,4,5,9,11,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,17,2011-04-25,2011-05-01,64,64,0,4,3,0,0,7,0,1,5,6,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,18,2011-05-02,2011-05-08,17,17,0,2,0,0,0,2,0,0,2,2,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,19,2011-05-09,2011-05-15,44,44,0,3,1,0,0,4,0,3,0,3,7,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,20,2011-05-16,2011-05-22,44,44,0,1,1,0,0,2,0,3,3,6,8,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,21,2011-05-23,2011-05-29,48,48,0,7,1,0,0,8,0,0,2,2,10,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,22,2011-05-30,2011-06-05,47,47,0,9,0,0,0,9,0,3,3,6,15,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,23,2011-06-06,2011-06-12,66,66,0,3,1,0,0,4,0,7,10,17,21,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,24,2011-06-13,2011-06-19,91,91,0,3,2,0,0,5,0,22,3,25,30,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,25,2011-06-20,2011-06-26,93,93,0,4,2,0,0,6,0,11,10,21,27,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,26,2011-06-27,2011-07-03,54,54,0,2,2,0,0,4,0,5,4,9,13,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,27,2011-07-04,2011-07-10,98,98,0,7,3,0,0,10,0,11,7,18,28,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,28,2011-07-11,2011-07-17,81,81,0,3,6,0,0,9,0,7,9,16,25,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,29,2011-07-18,2011-07-24,63,63,0,2,2,0,0,4,0,3,3,6,10,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,30,2011-07-25,2011-07-31,75,75,0,3,5,0,0,8,0,2,5,7,15,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,31,2011-08-01,2011-08-07,79,79,0,1,0,0,0,1,0,1,10,11,12,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,32,2011-08-08,2011-08-14,47,47,0,0,3,0,0,3,0,1,0,1,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,33,2011-08-15,2011-08-21,105,105,0,0,1,0,0,1,0,3,0,3,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,34,2011-08-22,2011-08-28,62,62,0,2,0,0,0,2,0,1,0,1,3,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,35,2011-08-29,2011-09-04,44,44,0,1,1,0,0,2,0,0,2,2,4,,Sporadic
Ghana,African Region of WHO,Western Africa,2011,36,2011-09-05,2011-09-11,46,46,0,1,1,0,0,2,0,0,1,1,3,,Sporadic
