textbox22
generated on 06/09/2018 19:37:07 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Uganda,African Region of WHO,Eastern Africa,2010,2,2010-01-11,2010-01-17,20,20,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,3,2010-01-18,2010-01-24,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,4,2010-01-25,2010-01-31,35,35,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,5,2010-02-01,2010-02-07,27,27,0,0,1,0,0,1,0,0,3,3,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,6,2010-02-08,2010-02-14,29,29,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,7,2010-02-15,2010-02-21,25,25,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,8,2010-02-22,2010-02-28,50,50,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,9,2010-03-01,2010-03-07,29,29,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,10,2010-03-08,2010-03-14,38,38,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,11,2010-03-15,2010-03-21,29,29,0,0,1,0,0,1,0,0,0,0,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,12,2010-03-22,2010-03-28,35,35,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,13,2010-03-29,2010-04-04,36,36,0,1,0,0,0,1,0,0,0,0,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,14,2010-04-05,2010-04-11,51,51,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,15,2010-04-12,2010-04-18,49,49,1,0,1,0,0,2,0,0,0,0,2,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,16,2010-04-19,2010-04-25,54,54,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,17,2010-04-26,2010-05-02,79,79,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,18,2010-05-03,2010-05-09,10,10,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,19,2010-05-10,2010-05-16,44,44,1,0,7,0,0,8,0,0,0,0,8,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,20,2010-05-17,2010-05-23,72,72,0,0,4,0,0,4,0,0,1,1,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,21,2010-05-24,2010-05-30,42,42,0,0,1,0,0,1,0,0,2,2,3,,No Report
Uganda,African Region of WHO,Eastern Africa,2010,22,2010-05-31,2010-06-06,46,46,0,0,4,0,0,4,0,0,1,1,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,23,2010-06-07,2010-06-13,30,30,1,0,7,0,0,8,0,0,0,0,8,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,24,2010-06-14,2010-06-20,39,39,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,25,2010-06-21,2010-06-27,54,54,0,0,11,0,0,11,0,0,0,0,11,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,26,2010-06-28,2010-07-04,81,81,1,0,5,0,0,6,0,0,0,0,6,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,27,2010-07-05,2010-07-11,37,37,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,28,2010-07-12,2010-07-18,38,38,0,0,5,0,0,5,0,0,0,0,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,29,2010-07-19,2010-07-25,30,30,0,0,5,0,0,5,0,0,0,0,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,30,2010-07-26,2010-08-01,19,19,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,31,2010-08-02,2010-08-08,10,10,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,32,2010-08-09,2010-08-15,8,8,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,33,2010-08-16,2010-08-22,38,38,0,0,0,0,0,0,0,0,1,1,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,34,2010-08-23,2010-08-29,37,37,0,0,2,0,0,2,0,0,1,1,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,35,2010-08-30,2010-09-05,45,45,0,0,1,0,0,1,0,0,1,1,2,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,36,2010-09-06,2010-09-12,13,13,0,0,1,0,0,1,0,0,0,0,1,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,37,2010-09-13,2010-09-19,105,105,1,2,5,0,0,8,0,0,1,1,9,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,38,2010-09-20,2010-09-26,39,39,0,1,1,0,0,2,0,0,1,1,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,39,2010-09-27,2010-10-03,36,36,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,40,2010-10-04,2010-10-10,42,42,0,3,1,0,0,4,0,0,2,2,6,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,41,2010-10-11,2010-10-17,42,42,0,1,0,0,0,1,0,0,3,3,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,42,2010-10-18,2010-10-24,51,51,0,0,9,0,0,9,0,0,1,1,10,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,43,2010-10-25,2010-10-31,40,40,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,44,2010-11-01,2010-11-07,22,22,0,3,0,0,0,3,0,0,2,2,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,45,2010-11-08,2010-11-14,30,30,1,1,1,0,0,3,0,0,5,5,8,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,46,2010-11-15,2010-11-21,25,25,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,47,2010-11-22,2010-11-28,38,38,0,3,0,0,0,3,0,0,2,2,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,48,2010-11-29,2010-12-05,24,24,0,2,1,0,0,3,0,0,0,0,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,49,2010-12-06,2010-12-12,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2010,50,2010-12-13,2010-12-19,5,5,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2010,51,2010-12-20,2010-12-26,37,37,0,13,0,0,0,13,0,0,1,1,14,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,1,2011-01-03,2011-01-09,28,28,0,7,0,0,0,7,0,0,1,1,8,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,2,2011-01-10,2011-01-16,15,15,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,3,2011-01-17,2011-01-23,16,16,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,4,2011-01-24,2011-01-30,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,5,2011-01-31,2011-02-06,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,6,2011-02-07,2011-02-13,39,39,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,7,2011-02-14,2011-02-20,34,34,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,8,2011-02-21,2011-02-27,20,20,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,9,2011-02-28,2011-03-06,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,10,2011-03-07,2011-03-13,20,20,0,0,0,0,0,0,0,0,0,0,0,,No Report
Uganda,African Region of WHO,Eastern Africa,2011,11,2011-03-14,2011-03-20,54,54,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,12,2011-03-21,2011-03-27,71,71,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,13,2011-03-28,2011-04-03,34,34,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,14,2011-04-04,2011-04-10,46,46,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,15,2011-04-11,2011-04-17,44,44,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,16,2011-04-18,2011-04-24,24,24,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,17,2011-04-25,2011-05-01,38,38,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,18,2011-05-02,2011-05-08,23,23,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,19,2011-05-09,2011-05-15,49,49,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,20,2011-05-16,2011-05-22,35,35,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,21,2011-05-23,2011-05-29,59,59,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,22,2011-05-30,2011-06-05,30,30,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,23,2011-06-06,2011-06-12,26,26,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,24,2011-06-13,2011-06-19,33,33,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,25,2011-06-20,2011-06-26,41,41,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,26,2011-06-27,2011-07-03,49,29,0,2,0,0,0,2,0,0,2,2,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,27,2011-07-04,2011-07-10,49,49,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,28,2011-07-11,2011-07-17,66,66,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,29,2011-07-18,2011-07-24,23,23,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Uganda,African Region of WHO,Eastern Africa,2011,30,2011-07-25,2011-07-31,35,35,0,1,1,0,0,2,0,0,2,2,4,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,31,2011-08-01,2011-08-07,56,56,0,1,2,0,0,3,0,0,4,4,7,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,32,2011-08-08,2011-08-14,42,42,0,3,2,0,1,6,0,0,5,5,11,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,33,2011-08-15,2011-08-21,35,35,0,2,1,0,0,3,0,0,2,2,5,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,34,2011-08-22,2011-08-28,30,30,0,5,1,0,0,6,0,0,4,4,10,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,35,2011-08-29,2011-09-04,36,36,0,9,0,0,2,11,0,0,8,8,19,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,36,2011-09-05,2011-09-11,58,58,0,7,2,0,4,13,0,0,7,7,20,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,37,2011-09-12,2011-09-18,28,28,0,1,3,0,0,4,0,0,6,6,10,,Local Outbreak
Uganda,African Region of WHO,Eastern Africa,2011,38,2011-09-19,2011-09-25,83,83,0,3,3,0,1,7,0,0,20,20,27,,Local Outbreak
Uganda,African Region of WHO,Eastern Africa,2011,39,2011-09-26,2011-10-02,43,43,0,4,9,0,0,13,0,0,14,14,27,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,40,2011-10-03,2011-10-09,56,56,0,5,11,0,0,16,0,0,9,9,25,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,41,2011-10-10,2011-10-16,55,55,0,4,2,0,5,11,0,0,14,14,25,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,42,2011-10-17,2011-10-23,120,120,0,1,4,0,2,7,0,0,8,8,15,,Sporadic
Uganda,African Region of WHO,Eastern Africa,2011,43,2011-10-24,2011-10-30,68,68,0,6,9,0,3,18,0,0,11,11,29,,Sporadic
